postcode_sector,year,avg_price,median_price,n_sales,easting,northing,LSOA_2021_Code,Female_Total,Male_Total,Pop_Total_FM
BS6 5,2022,401430.15,334997.5,40,359216.7882882883,174469.27027027027,E01014485,1014.0,964.0,1978.0
BS6 5,2023,476290.9090909091,375000.0,99,359216.7882882883,174469.27027027027,E01014485,1004.0,954.0,1958.0
BS6 5,2024,385801.9705882353,280000.0,102,359216.7882882883,174469.27027027027,E01014485,990.0,926.0,1916.0
BS6 6,2015,443937.8378378378,305000.0,259,357994.1494661922,174498.84697508896,E01014487,976.0,1020.0,1996.0
BS6 6,2016,416424.2554112554,325260.0,231,357994.1494661922,174498.84697508896,E01014487,1016.0,1088.0,2104.0
BS6 6,2017,497171.35135135136,345250.0,222,357994.1494661922,174498.84697508896,E01014487,981.0,1059.0,2040.0
BS6 6,2018,509431.56768558954,367000.0,229,357994.1494661922,174498.84697508896,E01014487,980.0,1101.0,2081.0
BS6 6,2019,444550.6238095238,355177.5,210,357994.1494661922,174498.84697508896,E01014487,978.0,1097.0,2075.0
BS6 6,2020,541921.6929824562,435000.0,228,357994.1494661922,174498.84697508896,E01014487,949.0,1070.0,2019.0
BS6 6,2021,495418.88732394367,400000.0,213,357994.1494661922,174498.84697508896,E01014487,963.0,1023.0,1986.0
BS6 6,2022,562062.84,377000.0,25,357994.1494661922,174498.84697508896,E01014487,1016.0,1022.0,2038.0
BS6 6,2022,562062.84,377000.0,25,357994.1494661922,174498.84697508896,E01014487,1023.0,1026.0,2049.0
BS6 6,2023,510027.091954023,420000.0,87,357994.1494661922,174498.84697508896,E01014487,1028.0,1035.0,2063.0
BS6 6,2024,532134.9387755102,427500.0,98,357994.1494661922,174498.84697508896,E01014487,980.0,1028.0,2008.0
BS6 7,2015,440685.39506172837,408500.0,162,358045.0348837209,175489.72093023255,E01014487,976.0,1020.0,1996.0
BS6 7,2016,502325.4202898551,497000.0,138,358045.0348837209,175489.72093023255,E01014487,1016.0,1088.0,2104.0
BS6 7,2017,743768.2594936709,559975.0,158,358045.0348837209,175489.72093023255,E01014487,981.0,1059.0,2040.0
BS6 7,2018,580477.6054421769,550000.0,147,358045.0348837209,175489.72093023255,E01014487,980.0,1101.0,2081.0
BS6 7,2019,549155.9315068494,548500.0,146,358045.0348837209,175489.72093023255,E01014487,978.0,1097.0,2075.0
BS6 7,2020,609690.8620689656,580000.0,116,358045.0348837209,175489.72093023255,E01014487,949.0,1070.0,2019.0
BS6 7,2021,587746.299270073,550000.0,137,358045.0348837209,175489.72093023255,E01014487,963.0,1023.0,1986.0
BS6 7,2022,698798.0,744500.0,30,358045.0348837209,175489.72093023255,E01014487,1016.0,1022.0,2038.0
BS6 7,2022,698798.0,744500.0,30,358045.0348837209,175489.72093023255,E01014487,1023.0,1026.0,2049.0
BS6 7,2023,639453.6666666666,602500.0,60,358045.0348837209,175489.72093023255,E01014487,1028.0,1035.0,2063.0
BS6 7,2024,667804.5915492958,628000.0,71,358045.0348837209,175489.72093023255,E01014487,980.0,1028.0,2008.0
BS7 0,2015,221769.94423791821,220000.0,269,359983.66431095405,177685.67137809188,E01014487,976.0,1020.0,1996.0
BS7 0,2016,249628.52189781022,247500.0,274,359983.66431095405,177685.67137809188,E01014487,1016.0,1088.0,2104.0
BS7 0,2017,272662.35836177476,262000.0,293,359983.66431095405,177685.67137809188,E01014487,981.0,1059.0,2040.0
BS7 0,2018,279517.83127572015,286500.0,243,359983.66431095405,177685.67137809188,E01014487,980.0,1101.0,2081.0
BS7 0,2019,286528.33613445377,285000.0,238,359983.66431095405,177685.67137809188,E01014487,978.0,1097.0,2075.0
BS7 0,2020,298175.91826923075,300600.0,208,359983.66431095405,177685.67137809188,E01014487,949.0,1070.0,2019.0
BS7 0,2021,321238.93913043477,315000.0,230,359983.66431095405,177685.67137809188,E01014487,963.0,1023.0,1986.0
BS7 0,2022,332317.9487179487,317500.0,39,359983.66431095405,177685.67137809188,E01014487,1016.0,1022.0,2038.0
BS7 0,2022,332317.9487179487,317500.0,39,359983.66431095405,177685.67137809188,E01014487,1023.0,1026.0,2049.0
BS7 0,2023,355658.3894736842,335000.0,95,359983.66431095405,177685.67137809188,E01014487,1028.0,1035.0,2063.0
BS7 0,2024,341915.5487804878,342500.0,82,359983.66431095405,177685.67137809188,E01014487,980.0,1028.0,2008.0
BS7 8,2015,381235.3943661972,365000.0,213,358959.6937799043,175756.43062200956,E01014487,976.0,1020.0,1996.0
BS7 8,2016,432776.2606060606,432500.0,165,358959.6937799043,175756.43062200956,E01014487,1016.0,1088.0,2104.0
BS7 8,2017,400175.93548387097,415750.0,186,358959.6937799043,175756.43062200956,E01014487,981.0,1059.0,2040.0
BS7 8,2018,432635.9411764706,424500.0,170,358959.6937799043,175756.43062200956,E01014487,980.0,1101.0,2081.0
BS7 8,2019,625267.595890411,447500.0,146,358959.6937799043,175756.43062200956,E01014487,978.0,1097.0,2075.0
BS7 8,2020,480427.08208955225,449975.0,134,358959.6937799043,175756.43062200956,E01014487,949.0,1070.0,2019.0
BS7 8,2021,515054.1806451613,525000.0,155,358959.6937799043,175756.43062200956,E01014487,963.0,1023.0,1986.0
BS7 8,2022,553960.0,494000.0,25,358959.6937799043,175756.43062200956,E01014487,1016.0,1022.0,2038.0
BS7 8,2022,553960.0,494000.0,25,358959.6937799043,175756.43062200956,E01014487,1023.0,1026.0,2049.0
BS7 8,2023,523011.7631578947,531250.0,76,358959.6937799043,175756.43062200956,E01014487,1028.0,1035.0,2063.0
BS7 8,2024,582737.5373134328,541200.0,67,358959.6937799043,175756.43062200956,E01014487,980.0,1028.0,2008.0
BS7 9,2015,287887.54545454547,253500.0,297,360071.0472972973,176192.4695945946,E01014487,976.0,1020.0,1996.0
BS7 9,2016,347580.4265232975,300000.0,279,360071.0472972973,176192.4695945946,E01014487,1016.0,1088.0,2104.0
BS7 9,2017,349416.2891566265,305000.0,249,360071.0472972973,176192.4695945946,E01014487,981.0,1059.0,2040.0
BS7 9,2018,356151.93333333335,311000.0,270,360071.0472972973,176192.4695945946,E01014487,980.0,1101.0,2081.0
BS7 9,2019,352051.5740740741,318750.0,270,360071.0472972973,176192.4695945946,E01014487,978.0,1097.0,2075.0
BS7 9,2020,378403.23255813954,335000.0,215,360071.0472972973,176192.4695945946,E01014487,949.0,1070.0,2019.0
BS7 9,2021,402607.7424892704,360000.0,233,360071.0472972973,176192.4695945946,E01014487,963.0,1023.0,1986.0
BS7 9,2022,706313.3333333334,353000.0,45,360071.0472972973,176192.4695945946,E01014487,1016.0,1022.0,2038.0
BS7 9,2022,706313.3333333334,353000.0,45,360071.0472972973,176192.4695945946,E01014487,1023.0,1026.0,2049.0
BS7 9,2023,435423.4639175258,400699.0,97,360071.0472972973,176192.4695945946,E01014487,1028.0,1035.0,2063.0
BS7 9,2024,457109.63063063065,390000.0,111,360071.0472972973,176192.4695945946,E01014487,980.0,1028.0,2008.0
BS8 1,2015,309576.1325301205,275000.0,83,357826.1098901099,173243.0,E01014538,948.0,903.0,1851.0
BS8 1,2016,604767.2068965518,305000.0,87,357826.1098901099,173243.0,E01014538,987.0,893.0,1880.0
BS8 1,2017,726380.1494252874,332500.0,87,357826.1098901099,173243.0,E01014538,990.0,828.0,1818.0
BS8 1,2018,636459.4,317500.0,80,357826.1098901099,173243.0,E01014538,1045.0,862.0,1907.0
BS8 1,2019,606855.6060606061,346250.0,66,357826.1098901099,173243.0,E01014538,1015.0,858.0,1873.0
BS8 1,2020,440362.3548387097,330500.0,62,357826.1098901099,173243.0,E01014538,951.0,933.0,1884.0
BS8 1,2021,564486.567164179,345000.0,67,357826.1098901099,173243.0,E01014538,873.0,910.0,1783.0
BS8 1,2022,334276.92307692306,315000.0,13,357826.1098901099,173243.0,E01014538,973.0,988.0,1961.0
BS8 1,2022,334276.92307692306,315000.0,13,357826.1098901099,173243.0,E01014538,996.0,998.0,1994.0
BS8 1,2023,472166.6666666667,395000.0,30,357826.1098901099,173243.0,E01014538,1019.0,1030.0,2049.0
BS8 1,2024,359929.3103448276,333500.0,29,357826.1098901099,173243.0,E01014538,999.0,943.0,1942.0
BS8 2,2015,391342.7880434783,325000.0,184,357473.2279792746,174199.21243523317,E01014538,948.0,903.0,1851.0
BS8 2,2016,425400.4601226994,363330.0,163,357473.2279792746,174199.21243523317,E01014538,987.0,893.0,1880.0
BS8 2,2017,505725.1589403974,395000.0,151,357473.2279792746,174199.21243523317,E01014538,990.0,828.0,1818.0
BS8 2,2018,441206.9124087591,340000.0,137,357473.2279792746,174199.21243523317,E01014538,1045.0,862.0,1907.0
BS8 2,2019,474804.9455782313,380000.0,147,357473.2279792746,174199.21243523317,E01014538,1015.0,858.0,1873.0
BS8 2,2020,492995.6111111111,397000.0,108,357473.2279792746,174199.21243523317,E01014538,951.0,933.0,1884.0
BS8 2,2021,551668.3284671532,385000.0,137,357473.2279792746,174199.21243523317,E01014538,873.0,910.0,1783.0
BS8 2,2022,678204.2424242424,464850.0,33,357473.2279792746,174199.21243523317,E01014538,973.0,988.0,1961.0
BS8 2,2022,678204.2424242424,464850.0,33,357473.2279792746,174199.21243523317,E01014538,996.0,998.0,1994.0
BS8 2,2023,613132.28,457500.0,50,357473.2279792746,174199.21243523317,E01014538,1019.0,1030.0,2049.0
BS8 2,2024,422737.7966101695,409250.0,59,357473.2279792746,174199.21243523317,E01014538,999.0,943.0,1942.0
BS8 3,2015,614921.6216216217,487475.0,148,355348.4870689655,173281.24137931035,E01014544,710.0,767.0,1477.0
BS8 3,2016,710037.0967741936,513750.0,124,355348.4870689655,173281.24137931035,E01014544,675.0,696.0,1371.0
BS8 3,2017,682632.8496240601,565001.0,133,355348.4870689655,173281.24137931035,E01014544,655.0,739.0,1394.0
BS8 3,2018,659157.9496402878,532500.0,139,355348.4870689655,173281.24137931035,E01014544,626.0,712.0,1338.0
BS8 3,2019,710242.8,492750.0,105,355348.4870689655,173281.24137931035,E01014544,592.0,620.0,1212.0
BS8 3,2020,664841.06993007,532450.0,143,355348.4870689655,173281.24137931035,E01014544,577.0,622.0,1199.0
BS8 3,2021,733181.5726495726,555000.0,117,355348.4870689655,173281.24137931035,E01014544,573.0,567.0,1140.0
BS8 3,2022,808022.9166666666,632500.0,24,355348.4870689655,173281.24137931035,E01014544,588.0,594.0,1182.0
BS8 3,2022,808022.9166666666,632500.0,24,355348.4870689655,173281.24137931035,E01014544,590.0,580.0,1170.0
BS8 3,2023,797665.2321428572,581751.5,56,355348.4870689655,173281.24137931035,E01014544,620.0,606.0,1226.0
BS8 3,2024,841531.4468085107,590000.0,47,355348.4870689655,173281.24137931035,E01014544,595.0,605.0,1200.0
BS8 4,2015,377576.94527363183,319000.0,201,357105.6587677725,172796.8009478673,E01014544,710.0,767.0,1477.0
BS8 4,2016,433397.8080808081,372500.0,198,357105.6587677725,172796.8009478673,E01014544,675.0,696.0,1371.0
BS8 4,2017,491657.28235294117,397500.0,170,357105.6587677725,172796.8009478673,E01014544,655.0,739.0,1394.0
BS8 4,2018,466770.51955307263,395000.0,179,357105.6587677725,172796.8009478673,E01014544,626.0,712.0,1338.0
BS8 4,2019,516376.1525423729,404000.0,177,357105.6587677725,172796.8009478673,E01014544,592.0,620.0,1212.0
BS8 4,2020,514345.125,401294.0,152,357105.6587677725,172796.8009478673,E01014544,577.0,622.0,1199.0
BS8 4,2021,516425.24074074073,416934.5,162,357105.6587677725,172796.8009478673,E01014544,573.0,567.0,1140.0
BS8 4,2022,678001.724137931,525500.0,29,357105.6587677725,172796.8009478673,E01014544,588.0,594.0,1182.0
BS8 4,2022,678001.724137931,525500.0,29,357105.6587677725,172796.8009478673,E01014544,590.0,580.0,1170.0
BS8 4,2023,485785.14864864864,447500.0,74,357105.6587677725,172796.8009478673,E01014544,620.0,606.0,1226.0
BS8 4,2024,651938.4939759036,450000.0,83,357105.6587677725,172796.8009478673,E01014544,595.0,605.0,1200.0
BS9 1,2015,492867.9794520548,394975.0,146,355994.7056277056,175676.99567099568,E01014709,603.0,583.0,1186.0
BS9 1,2016,568447.1059602649,440000.0,151,355994.7056277056,175676.99567099568,E01014709,638.0,581.0,1219.0
BS9 1,2017,538519.0298507463,447500.0,134,355994.7056277056,175676.99567099568,E01014709,659.0,580.0,1239.0
BS9 1,2018,626923.748091603,575000.0,131,355994.7056277056,175676.99567099568,E01014709,672.0,571.0,1243.0
BS9 1,2019,734735.8095238095,495000.0,105,355994.7056277056,175676.99567099568,E01014709,692.0,592.0,1284.0
BS9 1,2020,720874.868852459,612500.0,122,355994.7056277056,175676.99567099568,E01014709,685.0,612.0,1297.0
BS9 1,2021,637195.512,530500.0,125,355994.7056277056,175676.99567099568,E01014709,672.0,622.0,1294.0
BS9 1,2022,723850.0,516499.5,22,355994.7056277056,175676.99567099568,E01014709,684.0,605.0,1289.0
BS9 1,2022,723850.0,516499.5,22,355994.7056277056,175676.99567099568,E01014709,675.0,612.0,1287.0
BS9 1,2023,735291.4772727273,656250.0,44,355994.7056277056,175676.99567099568,E01014709,681.0,596.0,1277.0
BS9 1,2024,847662.2807017544,782500.0,57,355994.7056277056,175676.99567099568,E01014709,677.0,613.0,1290.0
BS9 2,2015,342230.1818181818,272000.0,110,355342.67164179106,177016.8457711443,E01014641,737.0,722.0,1459.0
BS9 2,2016,404212.1574074074,291250.0,108,355342.67164179106,177016.8457711443,E01014641,734.0,704.0,1438.0
BS9 2,2017,427351.2831858407,355000.0,113,355342.67164179106,177016.8457711443,E01014641,724.0,725.0,1449.0
BS9 2,2018,446480.1785714286,378000.0,112,355342.67164179106,177016.8457711443,E01014641,752.0,729.0,1481.0
BS9 2,2019,422304.5,325500.0,100,355342.67164179106,177016.8457711443,E01014641,762.0,732.0,1494.0
BS9 2,2020,422825.8522727273,340000.0,88,355342.67164179106,177016.8457711443,E01014641,790.0,723.0,1513.0
BS9 2,2021,488028.16455696203,380000.0,79,355342.67164179106,177016.8457711443,E01014641,779.0,747.0,1526.0
BS9 2,2022,594496.875,504975.0,16,355342.67164179106,177016.8457711443,E01014641,781.0,742.0,1523.0
BS9 2,2022,594496.875,504975.0,16,355342.67164179106,177016.8457711443,E01014641,782.0,753.0,1535.0
BS9 2,2023,490783.7837837838,403000.0,37,355342.67164179106,177016.8457711443,E01014641,803.0,766.0,1569.0
BS9 2,2024,465387.0967741936,425000.0,31,355342.67164179106,177016.8457711443,E01014641,804.0,773.0,1577.0
BS9 3,2015,416026.49673202616,379000.0,153,356943.32905982906,177187.2094017094,E01014616,847.0,715.0,1562.0
BS9 3,2016,439670.72357723577,440000.0,123,356943.32905982906,177187.2094017094,E01014616,825.0,703.0,1528.0
BS9 3,2017,431525.2675159236,387500.0,157,356943.32905982906,177187.2094017094,E01014616,821.0,713.0,1534.0
BS9 3,2018,472009.9366197183,447500.0,142,356943.32905982906,177187.2094017094,E01014616,837.0,709.0,1546.0
BS9 3,2019,532806.5072463768,488500.0,138,356943.32905982906,177187.2094017094,E01014616,826.0,713.0,1539.0
BS9 3,2020,509933.25,487500.0,128,356943.32905982906,177187.2094017094,E01014616,829.0,711.0,1540.0
BS9 3,2021,541164.5163934426,499497.5,122,356943.32905982906,177187.2094017094,E01014616,820.0,726.0,1546.0
BS9 3,2022,543919.2307692308,526000.0,13,356943.32905982906,177187.2094017094,E01014616,820.0,724.0,1544.0
BS9 3,2022,543919.2307692308,526000.0,13,356943.32905982906,177187.2094017094,E01014616,808.0,717.0,1525.0
BS9 3,2023,534988.1944444445,492500.0,36,356943.32905982906,177187.2094017094,E01014616,813.0,727.0,1540.0
BS9 3,2024,553067.8641975309,489950.0,81,356943.32905982906,177187.2094017094,E01014616,793.0,744.0,1537.0
BS9 4,2015,407455.68944099377,395000.0,161,357969.22596153844,176795.6923076923,E01014615,790.0,759.0,1549.0
BS9 4,2016,443314.16049382713,425000.0,162,357969.22596153844,176795.6923076923,E01014615,792.0,764.0,1556.0
BS9 4,2017,472692.1224489796,468000.0,147,357969.22596153844,176795.6923076923,E01014615,788.0,760.0,1548.0
BS9 4,2018,485093.04929577466,480000.0,142,357969.22596153844,176795.6923076923,E01014615,792.0,769.0,1561.0
BS9 4,2019,531252.0612244898,505000.0,147,357969.22596153844,176795.6923076923,E01014615,802.0,798.0,1600.0
BS9 4,2020,535357.9562043796,506000.0,137,357969.22596153844,176795.6923076923,E01014615,784.0,795.0,1579.0
BS9 4,2021,537666.3333333334,535000.0,126,357969.22596153844,176795.6923076923,E01014615,789.0,790.0,1579.0
BS9 4,2022,580752.375,487500.0,32,357969.22596153844,176795.6923076923,E01014615,802.0,799.0,1601.0
BS9 4,2022,580752.375,487500.0,32,357969.22596153844,176795.6923076923,E01014615,799.0,789.0,1588.0
BS9 4,2023,593126.7045454546,550000.0,44,357969.22596153844,176795.6923076923,E01014615,797.0,807.0,1604.0
BS9 4,2024,612346.4117647059,615000.0,51,357969.22596153844,176795.6923076923,E01014615,788.0,817.0,1605.0
